"pert_iname"	"cell_id"	"DILIConcern"	"num_doses"	"min_dose"	"max_dose"	"num_times"	"min_time"	"max_time"
"bromocriptine"	"PHH"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"bromocriptine"	"SKB"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"celecoxib"	"A375"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"celecoxib"	"HA1E"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"celecoxib"	"HCC515"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"celecoxib"	"HEPG2"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"celecoxib"	"HT29"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"celecoxib"	"MCF7"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"celecoxib"	"PC3"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"celecoxib"	"VCAP"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"celecoxib"	"A549"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"celecoxib"	"ASC"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"celecoxib"	"NPC"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"celecoxib"	"PHH"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"celecoxib"	"SKB"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"celecoxib"	"FIBRNPC"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"celecoxib"	"NEU"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"chlorambucil"	"A375"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"chlorambucil"	"HA1E"	"Less-DILI-Concern"	"2"	"10"	"20.1"	"2"	"6"	"24"
"chlorambucil"	"HCC515"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"chlorambucil"	"HEPG2"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"chlorambucil"	"HT29"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"chlorambucil"	"MCF7"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"chlorambucil"	"PC3"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"chlorambucil"	"VCAP"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"chlorambucil"	"A549"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"chlorambucil"	"ASC"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"chlorambucil"	"NPC"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"chlorambucil"	"PHH"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"chlorambucil"	"SKB"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"clofibrate"	"A375"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"clofibrate"	"HA1E"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"clofibrate"	"HCC515"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"clofibrate"	"HEPG2"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"clofibrate"	"HT29"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"clofibrate"	"MCF7"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"clofibrate"	"PC3"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"clofibrate"	"VCAP"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"clofibrate"	"A549"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"clofibrate"	"ASC"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"clofibrate"	"NPC"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"clofibrate"	"PHH"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"clofibrate"	"SKB"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"ezetimibe"	"A375"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"ezetimibe"	"HA1E"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"ezetimibe"	"HCC515"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"ezetimibe"	"HEPG2"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"ezetimibe"	"HT29"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"ezetimibe"	"MCF7"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"ezetimibe"	"PC3"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"ezetimibe"	"VCAP"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"ezetimibe"	"A549"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"ezetimibe"	"ASC"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"ezetimibe"	"NPC"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"ezetimibe"	"PHH"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"ezetimibe"	"SKB"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"fenofibrate"	"HA1E"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"fenofibrate"	"HCC515"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"fenofibrate"	"PC3"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"fenofibrate"	"VCAP"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"fenofibrate"	"A375"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"fenofibrate"	"A549"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"fenofibrate"	"ASC"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"fenofibrate"	"HEPG2"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"fenofibrate"	"HT29"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"fenofibrate"	"MCF7"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"fenofibrate"	"NPC"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"fenofibrate"	"PHH"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"fenofibrate"	"SKB"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"fluvastatin"	"A375"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"fluvastatin"	"HA1E"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"fluvastatin"	"HCC515"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"fluvastatin"	"HEPG2"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"fluvastatin"	"HT29"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"fluvastatin"	"MCF7"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"fluvastatin"	"PC3"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"fluvastatin"	"VCAP"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"fluvastatin"	"A549"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"fluvastatin"	"ASC"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"fluvastatin"	"NPC"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"fluvastatin"	"PHH"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"fluvastatin"	"SKB"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"fluvastatin"	"FIBRNPC"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"fluvastatin"	"NEU"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"ketoprofen"	"HA1E"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"ketoprofen"	"HCC515"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"ketoprofen"	"PC3"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"ketoprofen"	"VCAP"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"ketoprofen"	"A375"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"ketoprofen"	"A549"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"ketoprofen"	"ASC"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"ketoprofen"	"HEPG2"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"ketoprofen"	"HT29"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"ketoprofen"	"MCF7"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"ketoprofen"	"NPC"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"ketoprofen"	"PHH"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"ketoprofen"	"SKB"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"ketorolac"	"A375"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"ketorolac"	"HA1E"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"ketorolac"	"HCC515"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"ketorolac"	"HEPG2"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"ketorolac"	"HT29"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"ketorolac"	"MCF7"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"ketorolac"	"PC3"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"ketorolac"	"VCAP"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"ketorolac"	"A549"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"ketorolac"	"ASC"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"ketorolac"	"NPC"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"ketorolac"	"PHH"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"ketorolac"	"SKB"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"lovastatin"	"HA1E"	"Less-DILI-Concern"	"3"	"1"	"40"	"2"	"6"	"24"
"lovastatin"	"HCC515"	"Less-DILI-Concern"	"2"	"10"	"40"	"2"	"6"	"24"
"lovastatin"	"PC3"	"Less-DILI-Concern"	"2"	"10"	"40"	"2"	"6"	"24"
"lovastatin"	"VCAP"	"Less-DILI-Concern"	"2"	"10"	"40"	"2"	"6"	"24"
"lovastatin"	"A375"	"Less-DILI-Concern"	"2"	"10"	"40"	"2"	"6"	"24"
"lovastatin"	"A549"	"Less-DILI-Concern"	"2"	"10"	"40"	"2"	"6"	"24"
"lovastatin"	"HEPG2"	"Less-DILI-Concern"	"2"	"10"	"40"	"1"	"6"	"6"
"lovastatin"	"HT29"	"Less-DILI-Concern"	"2"	"10"	"40"	"2"	"6"	"24"
"lovastatin"	"MCF7"	"Less-DILI-Concern"	"2"	"10"	"40"	"2"	"6"	"24"
"lovastatin"	"SW480"	"Less-DILI-Concern"	"1"	"40"	"40"	"1"	"6"	"6"
"lovastatin"	"ASC"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"lovastatin"	"NPC"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"lovastatin"	"PHH"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"lovastatin"	"SKB"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"lovastatin"	"FIBRNPC"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"lovastatin"	"NEU"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"mebendazole"	"HA1E"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"mebendazole"	"HCC515"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"mebendazole"	"PC3"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"mebendazole"	"VCAP"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"mebendazole"	"A375"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"mebendazole"	"A549"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"mebendazole"	"ASC"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"mebendazole"	"HEPG2"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"mebendazole"	"HT29"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"mebendazole"	"MCF7"	"Less-DILI-Concern"	"7"	"0.3704"	"40"	"2"	"6"	"24"
"mebendazole"	"NPC"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"mebendazole"	"PHH"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"mebendazole"	"SKB"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"mebendazole"	"NKDBA"	"Less-DILI-Concern"	"7"	"0.3704"	"40"	"1"	"24"	"24"
"meloxicam"	"A375"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"meloxicam"	"HA1E"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"meloxicam"	"HCC515"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"meloxicam"	"HEPG2"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"meloxicam"	"HT29"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"meloxicam"	"MCF7"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"meloxicam"	"PC3"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"meloxicam"	"VCAP"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"meloxicam"	"A549"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"meloxicam"	"ASC"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"meloxicam"	"NPC"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"meloxicam"	"PHH"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"meloxicam"	"SKB"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"modafinil"	"HA1E"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"modafinil"	"HCC515"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"modafinil"	"PC3"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"modafinil"	"VCAP"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"modafinil"	"A375"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"modafinil"	"A549"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"modafinil"	"HT29"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"modafinil"	"MCF7"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"modafinil"	"ASC"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"modafinil"	"HEPG2"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"modafinil"	"NPC"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"modafinil"	"PHH"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"modafinil"	"SKB"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"naproxen"	"HA1E"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"naproxen"	"HCC515"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"naproxen"	"PC3"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"naproxen"	"VCAP"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"naproxen"	"A375"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"naproxen"	"A549"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"naproxen"	"HEPG2"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"naproxen"	"HT29"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"naproxen"	"MCF7"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"naproxen"	"ASC"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"naproxen"	"NPC"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"naproxen"	"PHH"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"naproxen"	"SKB"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"nifedipine"	"HA1E"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"nifedipine"	"HCC515"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"nifedipine"	"PC3"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"nifedipine"	"VCAP"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"nifedipine"	"A375"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"nifedipine"	"A549"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"nifedipine"	"HEPG2"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"nifedipine"	"HT29"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"nifedipine"	"MCF7"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"nifedipine"	"SW480"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"nifedipine"	"ASC"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"nifedipine"	"NPC"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"nifedipine"	"PHH"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"nifedipine"	"SKB"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"oxaprozin"	"A375"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"oxaprozin"	"HA1E"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"oxaprozin"	"HCC515"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"oxaprozin"	"HEPG2"	"Less-DILI-Concern"	"2"	"2.5"	"10"	"2"	"6"	"24"
"oxaprozin"	"HT29"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"oxaprozin"	"MCF7"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"oxaprozin"	"PC3"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"oxaprozin"	"VCAP"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"oxaprozin"	"A549"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"oxaprozin"	"ASC"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"oxaprozin"	"NPC"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"oxaprozin"	"PHH"	"Less-DILI-Concern"	"2"	"2.5"	"10"	"2"	"6"	"24"
"oxaprozin"	"SKB"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"perphenazine"	"A375"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"perphenazine"	"HA1E"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"perphenazine"	"HCC515"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"perphenazine"	"HEPG2"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"perphenazine"	"HT29"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"perphenazine"	"MCF7"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"perphenazine"	"PC3"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"perphenazine"	"VCAP"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"perphenazine"	"A549"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"perphenazine"	"ASC"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"perphenazine"	"NPC"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"perphenazine"	"PHH"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"perphenazine"	"SKB"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"pioglitazone"	"A375"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"pioglitazone"	"HA1E"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"pioglitazone"	"HCC515"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"pioglitazone"	"HEPG2"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"pioglitazone"	"HT29"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"pioglitazone"	"MCF7"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"pioglitazone"	"PC3"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"pioglitazone"	"VCAP"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"pioglitazone"	"A549"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"pioglitazone"	"ASC"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"pioglitazone"	"NPC"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"pioglitazone"	"PHH"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"pioglitazone"	"SKB"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"pioglitazone"	"FIBRNPC"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"pioglitazone"	"NEU"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"piroxicam"	"A375"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"piroxicam"	"HA1E"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"piroxicam"	"HCC515"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"piroxicam"	"HEPG2"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"piroxicam"	"HT29"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"piroxicam"	"MCF7"	"Less-DILI-Concern"	"4"	"0.3704"	"10"	"2"	"6"	"24"
"piroxicam"	"PC3"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"piroxicam"	"VCAP"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"piroxicam"	"A549"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"piroxicam"	"ASC"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"piroxicam"	"NPC"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"piroxicam"	"PHH"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"piroxicam"	"SKB"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"piroxicam"	"NKDBA"	"Less-DILI-Concern"	"4"	"0.3704"	"10"	"1"	"24"	"24"
"pravastatin"	"HA1E"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"pravastatin"	"HCC515"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"pravastatin"	"PC3"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"pravastatin"	"VCAP"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"pravastatin"	"A375"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"pravastatin"	"A549"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"pravastatin"	"HT29"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"pravastatin"	"MCF7"	"Less-DILI-Concern"	"4"	"0.3704"	"10"	"2"	"6"	"24"
"pravastatin"	"ASC"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"pravastatin"	"HEPG2"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"pravastatin"	"NPC"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"pravastatin"	"PHH"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"pravastatin"	"SKB"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"pravastatin"	"FIBRNPC"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"pravastatin"	"NEU"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"procarbazine"	"HA1E"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"procarbazine"	"HCC515"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"procarbazine"	"PC3"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"procarbazine"	"VCAP"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"procarbazine"	"A375"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"procarbazine"	"A549"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
